1687839840.689,12.762121345180008
1687839873.276,12.313858070247816
1687839892.008,12.689299024854316
1687839910.63,12.547588140056492
1687839921.475,12.300951397824612
1687839939.979,12.550743937152067
1687839971.679,12.479122459102266
1687839983.276,12.143703471657146
1687840001.205,11.72525803477187
1687840033.497,12.5917644053075
1687840052.274,11.65714354423513
1687840083.421,12.42672900099732
1687840117.446,11.9851081428129
1687840147.565,11.961921502290906
1687840167.291,12.726050907732095
1687840199.426,11.485437769409838
1687840236.713,12.12553047333315
1687840265.352,12.467205915484698
1687840284.192,13.380098686221052
1687840292.899,12.032832490702475
1687840309.071,11.654497415591818
1687840336.152,12.942429829962887
1687840375.934,11.512706430361163
1687840397.962,11.43215532177788
1687840438.171,11.160825924947597
1687840477.998,12.030675543728075
1687840493.33,12.457143023414993
1687840534.904,11.750171185003932
1687840551.943,12.463777855447898
1687840581.184,12.637587616847751
1687840603.309,12.290870947983246
1687840626.602,11.798618565423052
1687840651.074,11.610284717495995
1687840678.896,12.485592758647664
1687840696.791,12.557201595532897
1687840722.831,11.735475797145973
1687840745.723,12.081423646676479
1687840762.081,12.98136824639969
1687840781.407,13.051867915341896
1687840794.341,12.466805597133314
1687840813.575,12.220641909446302
1687840838.686,11.37830926047832
1687840849.232,12.437264124363255
1687840884.639,12.355769338460178
1687840909.166,11.393891715152371
1687840920.634,11.460705147666536
1687840932.978,12.292539236715493
1687840968.451,12.462261205217025
1687840980.435,12.234154016739312
1687840994.728,11.566377160528656
1687841016.135,11.965574373215485
1687841050.963,11.244654642418448
1687841069.546,12.891081937222312
1687841082.419,13.55170644041603
1687841101.627,12.342185076557739
1687841125.246,12.328098099455147
1687841141.256,12.179852010402099
1687841173.485,12.49791371292171
1687841197.781,11.975773240871455
1687841214.686,12.229316553773494
1687841249.259,12.630022151358194
1687841266.412,12.214245537972044
1687841277.018,12.904741658883198
1687841302.569,11.854610349855648
1687841325.062,12.290856067450823
1687841346.626,12.320975529159057
1687841367.586,13.409580841128143
1687841401.802,11.651482492307379
1687841424.979,12.747824775935424
1687841460.571,11.625388252188612
1687841517.92,12.418887500887053
1687841545.436,12.734147374918365
1687841561.008,11.872376227892637
1687841577.06,13.053153815426215
1687841591.378,11.698031587435954
1687841625.175,12.3778780361487
1687841652.85,12.172251097568262
1687841666.571,12.443983875938931
1687841682.652,11.59132202226885
1687841715.015,12.118254758948883
1687841754.164,11.608579273740151
1687841760.788,12.36506890371457
1687841773.748,12.837351060624972
1687841787.925,12.302263303843185
1687841809.263,13.277016234050107
1687841846.431,11.920851808330095
1687841864.892,12.532142497981052
1687841883.226,11.716393015532736
1687841901.021,13.468865891493742
1687841909.892,12.050054018922113
1687841922.463,12.699779657245442
1687842023.474,11.720779466046508
1687842049.3,12.903796983457706
1687842092.195,11.835610233735014
1687842117.286,11.853997594569906
1687842144.482,11.989096555988484
1687842180.3,11.597594673480506
1687842210.474,12.661496137667744
1687842243.77,12.467914751600526
1687842258.063,12.468563925305736
1687842282.618,12.489504475828928
1687842300.241,11.465887351393883
1687842314.284,12.013418423948583
1687842351.334,11.221034249481768
1687842385.901,12.078818994615405
1687842408.305,12.177631580205603
1687842422.001,12.370664093482194
1687842449.99,12.900748626955668
1687842471.167,12.167656439563856
1687842500.405,13.025616714101902
1687842507.764,12.423208105436533
1687842523.844,12.6440323684043
1687842543.624,12.230387041629346
1687842558.81,12.71199470849859
1687842576.683,11.665325738791326
1687842604.695,12.070421773313758
1687842630.543,11.826867224486362
1687842669.307,12.05867019824031
1687842683.037,11.595342314878273
1687842712.705,12.292667559002107
1687842722.601,11.695959885121031
1687842749.042,12.879431524939058
1687842772.296,11.662271887170837
1687842792.981,12.043930762897928
1687842809.839,12.023878118628149
1687842838.66,11.50106054789495
1687842863.896,12.483402439552059
1687842909.552,11.087253582235686
1687842943.473,11.709100716536875
