emit_ts_ms,src_ts_ms,latency_ms
1784094994472,1784094987610,6862
1784094994472,1784094987610,6862
1784094994472,1784094987610,6862
1784094994472,1784094987610,6862
1784094994472,1784094987610,6862
1784094994472,1784094987610,6862
1784094994540,1784094987610,6930
1784094994540,1784094987610,6930
1784094994540,1784094987610,6930
1784094994540,1784094987610,6930
1784094994540,1784094987610,6930
1784094994540,1784094987610,6930
1784094994540,1784094987610,6930
1784094994540,1784094987610,6930
1784094994540,1784094987610,6930
1784094994540,1784094987610,6930
1784094994611,1784094987610,7001
1784094994611,1784094987610,7001
1784094994611,1784094987610,7001
1784094994611,1784094987610,7001
1784094994611,1784094987610,7001
1784094994611,1784094987610,7001
1784094994611,1784094987610,7001
1784094994611,1784094987610,7001
1784094994611,1784094987610,7001
1784094994611,1784094987610,7001
1784094994681,1784094987610,7071
1784094994681,1784094987610,7071
1784094994681,1784094987610,7071
1784094994681,1784094987610,7071
1784094994681,1784094987610,7071
1784094994681,1784094987610,7071
1784094994681,1784094987610,7071
1784094994681,1784094987610,7071
1784094994681,1784094987610,7071
1784094994681,1784094987610,7071
1784094994746,1784094987610,7136
1784094994746,1784094987610,7136
1784094994746,1784094987610,7136
1784094994746,1784094987610,7136
1784094994746,1784094987610,7136
1784094994746,1784094987610,7136
1784094994746,1784094987610,7136
1784094994746,1784094987610,7136
1784094994746,1784094987610,7136
1784094994746,1784094987610,7136
1784094995613,1784094987610,8003
1784094995613,1784094987610,8003
1784094995613,1784094987610,8003
1784094995613,1784094987610,8003
1784094995613,1784094987610,8003
1784094995613,1784094987610,8003
1784094995613,1784094987610,8003
1784094995613,1784094987610,8003
1784094995613,1784094987610,8003
1784094995613,1784094987610,8003
1784094995733,1784094987610,8123
1784094995733,1784094987610,8123
1784094995733,1784094987610,8123
1784094995733,1784094987610,8123
1784094995733,1784094987610,8123
1784094995733,1784094987610,8123
1784094995733,1784094987610,8123
1784094995733,1784094987610,8123
1784094995733,1784094987610,8123
1784094995733,1784094987610,8123
1784094995798,1784094987610,8188
1784094995798,1784094987610,8188
1784094995798,1784094987610,8188
1784094995798,1784094987610,8188
1784094995798,1784094987610,8188
1784094995798,1784094987610,8188
1784094995798,1784094987610,8188
1784094995798,1784094987610,8188
1784094995798,1784094987610,8188
1784094995798,1784094987610,8188
1784094995881,1784094987610,8271
1784094995881,1784094987610,8271
1784094995881,1784094987610,8271
1784094995881,1784094987610,8271
1784094995881,1784094987610,8271
1784094995881,1784094987610,8271
1784094995881,1784094987610,8271
1784094995881,1784094987610,8271
1784094995881,1784094987610,8271
1784094995881,1784094987610,8271
1784094995986,1784094987610,8376
1784094995986,1784094987610,8376
1784094995986,1784094987610,8376
1784094995986,1784094987610,8376
1784094995986,1784094987610,8376
1784094995986,1784094987610,8376
1784094995986,1784094987610,8376
1784094995986,1784094987610,8376
1784094995986,1784094987610,8376
1784094995986,1784094987610,8376
1784094996086,1784094987610,8476
1784094996086,1784094987610,8476
1784094996086,1784094987610,8476
1784094996086,1784094987610,8476
1784094996086,1784094987610,8476
1784094996086,1784094987610,8476
1784094996086,1784094987610,8476
1784094996086,1784094987610,8476
1784094996086,1784094987610,8476
1784094996086,1784094987610,8476
1784094996181,1784094987610,8571
1784094996181,1784094987610,8571
1784094996181,1784094987610,8571
1784094996181,1784094987610,8571
1784094996181,1784094987610,8571
1784094996181,1784094987610,8571
1784094996181,1784094987610,8571
1784094996181,1784094987610,8571
1784094996181,1784094987610,8571
1784094996181,1784094987610,8571
1784094996255,1784094987610,8645
1784094996255,1784094987610,8645
1784094996255,1784094987610,8645
1784094996255,1784094987610,8645
1784094996255,1784094987610,8645
1784094996255,1784094987610,8645
1784094996255,1784094987610,8645
1784094996255,1784094987610,8645
1784094996255,1784094987610,8645
1784094996255,1784094987610,8645
1784094996317,1784094987610,8707
1784094996317,1784094987610,8707
1784094996317,1784094987610,8707
1784094996317,1784094987610,8707
1784094996317,1784094987610,8707
1784094996317,1784094987610,8707
1784094996317,1784094987610,8707
1784094996317,1784094987610,8707
1784094996317,1784094987610,8707
1784094996317,1784094987610,8707
1784094996375,1784094987610,8765
1784094996375,1784094987610,8765
1784094996375,1784094987610,8765
1784094996375,1784094987610,8765
1784094996375,1784094987610,8765
1784094996375,1784094987610,8765
1784094996375,1784094987610,8765
1784094996375,1784094987610,8765
1784094996375,1784094987610,8765
1784094996375,1784094987610,8765
1784094996433,1784094987610,8823
1784094996433,1784094987610,8823
1784094996433,1784094987610,8823
1784094996433,1784094987610,8823
1784094996433,1784094987610,8823
1784094996433,1784094987610,8823
1784094996433,1784094987610,8823
1784094996433,1784094987610,8823
1784094996433,1784094987610,8823
1784094996433,1784094987610,8823
1784094996491,1784094987610,8881
1784094996491,1784094987610,8881
1784094996491,1784094987610,8881
1784094996491,1784094987610,8881
1784094996491,1784094987610,8881
1784094996491,1784094987610,8881
1784094996491,1784094987610,8881
1784094996491,1784094987610,8881
1784094996491,1784094987610,8881
1784094996491,1784094987610,8881
1784094996549,1784094987610,8939
1784094996549,1784094987610,8939
1784094996549,1784094987610,8939
1784094996549,1784094987610,8939
1784094996549,1784094987610,8939
1784094996549,1784094987610,8939
1784094996549,1784094987610,8939
1784094996549,1784094987610,8939
1784094996549,1784094987610,8939
1784094996549,1784094987610,8939
1784094996615,1784094987610,9005
1784094996615,1784094987610,9005
1784094996615,1784094987610,9005
1784094996615,1784094987610,9005
1784094996615,1784094987610,9005
1784094996615,1784094987610,9005
1784094996615,1784094987610,9005
1784094996615,1784094987610,9005
1784094996615,1784094987610,9005
1784094996615,1784094987610,9005
1784094996676,1784094987610,9066
1784094996676,1784094987610,9066
1784094996676,1784094987610,9066
1784094996676,1784094987610,9066
1784094996676,1784094987610,9066
1784094996676,1784094987610,9066
1784094996676,1784094987610,9066
1784094996676,1784094987610,9066
1784094996676,1784094987610,9066
1784094996676,1784094987610,9066
1784094996733,1784094987610,9123
1784094996733,1784094987610,9123
1784094996733,1784094987610,9123
1784094996733,1784094987610,9123
1784094996733,1784094987610,9123
1784094996733,1784094987610,9123
1784094996733,1784094987610,9123
1784094996733,1784094987610,9123
1784094996733,1784094987610,9123
1784094996733,1784094987610,9123
1784094996795,1784094987610,9185
1784094996795,1784094987610,9185
1784094996795,1784094987610,9185
1784094996795,1784094987610,9185
1784094996795,1784094987610,9185
1784094996795,1784094987610,9185
1784094996795,1784094987610,9185
1784094996795,1784094987610,9185
1784094996795,1784094987610,9185
1784094996795,1784094987610,9185
1784094996856,1784094987610,9246
1784094996856,1784094987610,9246
1784094996856,1784094987610,9246
1784094996856,1784094987610,9246
1784094996856,1784094987610,9246
1784094996856,1784094987610,9246
1784094996856,1784094987610,9246
1784094996856,1784094987610,9246
1784094996856,1784094987610,9246
1784094996856,1784094987610,9246
1784094996914,1784094987610,9304
1784094996914,1784094987610,9304
1784094996914,1784094987610,9304
1784094996914,1784094987610,9304
1784094996914,1784094987610,9304
1784094996914,1784094987610,9304
1784094996914,1784094987610,9304
1784094996914,1784094987610,9304
1784094996914,1784094987610,9304
1784094996914,1784094987610,9304
1784094996975,1784094987610,9365
1784094996975,1784094987610,9365
1784094996975,1784094987610,9365
1784094996975,1784094987610,9365
1784094996975,1784094987610,9365
1784094996975,1784094987610,9365
1784094996975,1784094987610,9365
1784094996975,1784094987610,9365
1784094996975,1784094987610,9365
1784094996975,1784094987610,9365
1784094997033,1784094987610,9423
1784094997033,1784094987610,9423
1784094997033,1784094987610,9423
1784094997033,1784094987610,9423
1784094997033,1784094987610,9423
1784094997033,1784094987610,9423
1784094997033,1784094987610,9423
1784094997033,1784094987610,9423
1784094997033,1784094987610,9423
1784094997033,1784094987610,9423
1784094997091,1784094987610,9481
1784094997091,1784094987610,9481
1784094997091,1784094987610,9481
1784094997091,1784094987610,9481
1784094997091,1784094987610,9481
1784094997091,1784094987610,9481
1784094997091,1784094987610,9481
1784094997091,1784094987610,9481
1784094997091,1784094987610,9481
1784094997091,1784094987610,9481
1784094997152,1784094987610,9542
1784094997152,1784094987610,9542
1784094997152,1784094987610,9542
1784094997152,1784094987610,9542
1784094997152,1784094987610,9542
1784094997152,1784094987610,9542
1784094997152,1784094987610,9542
1784094997152,1784094987610,9542
1784094997152,1784094987610,9542
1784094997152,1784094987610,9542
1784094997210,1784094987610,9600
1784094997210,1784094987610,9600
1784094997210,1784094987610,9600
1784094997210,1784094987610,9600
1784094997210,1784094987610,9600
1784094997210,1784094987610,9600
1784094997210,1784094987610,9600
1784094997210,1784094987610,9600
1784094997210,1784094987610,9600
1784094997210,1784094987610,9600
1784094997268,1784094987610,9658
1784094997268,1784094987610,9658
1784094997268,1784094987610,9658
1784094997268,1784094987610,9658
1784094997268,1784094987610,9658
1784094997268,1784094987610,9658
1784094997268,1784094987610,9658
1784094997268,1784094987610,9658
1784094997268,1784094987610,9658
1784094997268,1784094987610,9658
1784094997329,1784094987610,9719
1784094997329,1784094987610,9719
1784094997329,1784094987610,9719
1784094997329,1784094987610,9719
1784094997329,1784094987610,9719
1784094997329,1784094987610,9719
1784094997329,1784094987610,9719
1784094997329,1784094987610,9719
1784094997329,1784094987610,9719
1784094997329,1784094987610,9719
1784094997387,1784094987610,9777
1784094997387,1784094987610,9777
1784094997387,1784094987610,9777
1784094997387,1784094987610,9777
1784094997387,1784094987610,9777
1784094997387,1784094987610,9777
1784094997387,1784094987610,9777
1784094997387,1784094987610,9777
1784094997387,1784094987610,9777
1784094997387,1784094987610,9777
1784094997445,1784094987610,9835
1784094997445,1784094987610,9835
1784094997445,1784094987610,9835
1784094997445,1784094987610,9835
1784094997445,1784094987610,9835
1784094997445,1784094987610,9835
1784094997445,1784094987610,9835
1784094997445,1784094987610,9835
1784094997445,1784094987610,9835
1784094997445,1784094987610,9835
1784094997503,1784094987610,9893
1784094997503,1784094987610,9893
1784094997503,1784094987610,9893
1784094997503,1784094987610,9893
1784094997503,1784094987610,9893
1784094997503,1784094987610,9893
1784094997503,1784094987610,9893
1784094997503,1784094987610,9893
1784094997503,1784094987610,9893
1784094997503,1784094987610,9893
1784094997562,1784094987610,9952
1784094997562,1784094987610,9952
1784094997562,1784094987610,9952
1784094997562,1784094987610,9952
1784094997562,1784094987610,9952
1784094997562,1784094987610,9952
1784094997562,1784094987610,9952
1784094997562,1784094987610,9952
1784094997562,1784094987610,9952
1784094997562,1784094987610,9952
1784094997621,1784094987610,10011
1784094997621,1784094987610,10011
1784094997621,1784094987610,10011
1784094997621,1784094987610,10011
1784094997621,1784094987610,10011
1784094997621,1784094987610,10011
1784094997621,1784094987610,10011
1784094997621,1784094987610,10011
1784094997621,1784094987610,10011
1784094997621,1784094987610,10011
1784094997735,1784094987610,10125
1784094997735,1784094987610,10125
1784094997735,1784094987610,10125
1784094997735,1784094987610,10125
1784094997735,1784094987610,10125
1784094997735,1784094987610,10125
1784094997735,1784094987610,10125
1784094997735,1784094987610,10125
1784094997735,1784094987610,10125
1784094997735,1784094987610,10125
1784094997903,1784094987610,10293
1784094997903,1784094987610,10293
1784094997903,1784094987610,10293
1784094997903,1784094987610,10293
1784094997903,1784094987610,10293
1784094997903,1784094987610,10293
1784094997903,1784094987610,10293
1784094997903,1784094987610,10293
1784094997903,1784094987610,10293
1784094997903,1784094987610,10293
1784094998065,1784094987610,10455
1784094998065,1784094987610,10455
1784094998065,1784094987610,10455
1784094998065,1784094987610,10455
1784094998065,1784094987610,10455
1784094998065,1784094987610,10455
1784094998065,1784094987610,10455
1784094998065,1784094987610,10455
1784094998065,1784094987610,10455
1784094998065,1784094987610,10455
1784094998218,1784094987610,10608
1784094998218,1784094987610,10608
1784094998218,1784094987610,10608
1784094998218,1784094987610,10608
1784094998218,1784094987610,10608
1784094998218,1784094987610,10608
1784094998218,1784094987610,10608
1784094998218,1784094987610,10608
1784094998218,1784094987610,10608
1784094998218,1784094987610,10608
